1604422;Алтайский край, Енисейский сельсовет;Алтайский край;Енисейский сельсовет
1604424;Алтайский край, Заринский сельсовет;Алтайский край;Заринский сельсовет
1604434;Алтайский край, Калининский сельсовет;Алтайский край;Калининский сельсовет
1604437;Алтайский край, Лесной сельсовет;Алтайский край;Лесной сельсовет
1604455;Алтайский край, Малоенисейский сельсовет;Алтайский край;Малоенисейский сельсовет
1604459;Алтайский край, Малоугреневский сельсовет;Алтайский край;Малоугреневский сельсовет
1604464;Алтайский край, Новиковский сельсовет;Алтайский край;Новиковский сельсовет
1604470;Алтайский край, Первомайский сельсовет;Алтайский край;Первомайский сельсовет
1604480;Алтайский край, Светлоозёрский сельсовет;Алтайский край;Светлоозёрский сельсовет
1604483;Алтайский край, Сростинский сельсовет;Алтайский край;Сростинский сельсовет
1604488;Алтайский край, Усятский сельсовет;Алтайский край;Усятский сельсовет
1604495;Алтайский край, Шебалинский сельсовет;Алтайский край;Шебалинский сельсовет
1605151;Алтайский край, Благовещенский поссовет;Алтайский край;Благовещенский поссовет
1605157;Алтайский край, Степноозёрский поссовет;Алтайский край;Степноозёрский поссовет
1605406;Алтайский край, Алексеевский сельсовет;Алтайский край;Алексеевский сельсовет
1605420;Алтайский край, Гляденьский сельсовет;Алтайский край;Гляденьский сельсовет
1605436;Алтайский край, Леньковский сельсовет;Алтайский край;Леньковский сельсовет
1605447;Алтайский край, Нижнекучукский сельсовет;Алтайский край;Нижнекучукский сельсовет
1605452;Алтайский край, Николаевский сельсовет;Алтайский край;Николаевский сельсовет
1605456;Алтайский край, Новокулундинский сельсовет;Алтайский край;Новокулундинский сельсовет
1605458;Алтайский край, Орлеанский сельсовет;Алтайский край;Орлеанский сельсовет
1605461;Алтайский край, Суворовский сельсовет;Алтайский край;Суворовский сельсовет
1605483;Алтайский край, Шимолинский сельсовет;Алтайский край;Шимолинский сельсовет
1605494;Алтайский край, Яготинский сельсовет;Алтайский край;Яготинский сельсовет
1606403;Алтайский край, Асямовский сельсовет;Алтайский край;Асямовский сельсовет
1606411;Алтайский край, Бурлинский сельсовет;Алтайский край;Бурлинский сельсовет
1606419;Алтайский край, Майский сельсовет;Алтайский край;Майский сельсовет
1606422;Алтайский край, Михайловский сельсовет;Алтайский край;Михайловский сельсовет
1606430;Алтайский край, Новоандреевский сельсовет;Алтайский край;Новоандреевский сельсовет
1606433;Алтайский край, Новопесчанский сельсовет;Алтайский край;Новопесчанский сельсовет
1606444;Алтайский край, Новосельский сельсовет;Алтайский край;Новосельский сельсовет
1606455;Алтайский край, Ореховский сельсовет;Алтайский край;Ореховский сельсовет
1606466;Алтайский край, Партизанский сельсовет;Алтайский край;Партизанский сельсовет
1606470;Алтайский край, Рожковский сельсовет;Алтайский край;Рожковский сельсовет
1606477;Алтайский край, Устьянский сельсовет;Алтайский край;Устьянский сельсовет
1607403;Алтайский край, Акутихинский сельсовет;Алтайский край;Акутихинский сельсовет
1607405;Алтайский край, Быстроистокский сельсовет;Алтайский край;Быстроистокский сельсовет
1607411;Алтайский край, Верх-Ануйский сельсовет;Алтайский край;Верх-Ануйский сельсовет
1607422;Алтайский край, Верх-Озёрнинский сельсовет;Алтайский край;Верх-Озёрнинский сельсовет
1607433;Алтайский край, Новопокровский сельсовет;Алтайский край;Новопокровский сельсовет
1607437;Алтайский край, Приобский сельсовет;Алтайский край;Приобский сельсовет
1607444;Алтайский край, Усть-Ануйский сельсовет;Алтайский край;Усть-Ануйский сельсовет
1607455;Алтайский край, Хлеборобный сельсовет;Алтайский край;Хлеборобный сельсовет
1608410;Алтайский край, Берёзовский сельсовет;Алтайский край;Берёзовский сельсовет
1608414;Алтайский край, Бор-Форпостовский сельсовет;Алтайский край;Бор-Форпостовский сельсовет
1608421;Алтайский край, Волчихинский сельсовет;Алтайский край;Волчихинский сельсовет
1608423;Алтайский край, Востровский сельсовет;Алтайский край;Востровский сельсовет
1608430;Алтайский край, Коминтерновский сельсовет;Алтайский край;Коминтерновский сельсовет
1608434;Алтайский край, Малышево-Логовской сельсовет;Алтайский край;Малышево-Логовской сельсовет
1608445;Алтайский край, Новокормихинский сельсовет;Алтайский край;Новокормихинский сельсовет
1608450;Алтайский край, Правдинский сельсовет;Алтайский край;Правдинский сельсовет
1608452;Алтайский край, Приборовской сельсовет;Алтайский край;Приборовской сельсовет
1608456;Алтайский край, Пятковологовской сельсовет;Алтайский край;Пятковологовской сельсовет
1608467;Алтайский край, Селивёрстовский сельсовет;Алтайский край;Селивёрстовский сельсовет
1608478;Алтайский край, Солоновский сельсовет;Алтайский край;Солоновский сельсовет
1608489;Алтайский край, Усть-Волчихинский сельсовет;Алтайский край;Усть-Волчихинский сельсовет
1609411;Алтайский край, Кругло-Семенцовский сельсовет;Алтайский край;Кругло-Семенцовский сельсовет
1609422;Алтайский край, Лебяжинский сельсовет;Алтайский край;Лебяжинский сельсовет
1609428;Алтайский край, Малошелковниковский сельсовет;Алтайский край;Малошелковниковский сельсовет
1609433;Алтайский край, Новоегорьевский сельсовет;Алтайский край;Новоегорьевский сельсовет
1609444;Алтайский край, Первомайский сельсовет;Алтайский край;Первомайский сельсовет
1609455;Алтайский край, Сростинский сельсовет;Алтайский край;Сростинский сельсовет
1609466;Алтайский край, Титовский сельсовет;Алтайский край;Титовский сельсовет
1609490;Алтайский край, Шубинский сельсовет;Алтайский край;Шубинский сельсовет
1610411;Алтайский край, Верх-Ненинский сельсовет;Алтайский край;Верх-Ненинский сельсовет
1610422;Алтайский край, Ельцовский сельсовет;Алтайский край;Ельцовский сельсовет
1610433;Алтайский край, Мартыновский сельсовет;Алтайский край;Мартыновский сельсовет
1610444;Алтайский край, Новокаменский сельсовет;Алтайский край;Новокаменский сельсовет
1610455;Алтайский край, Последниковский сельсовет;Алтайский край;Последниковский сельсовет
1610466;Алтайский край, Пуштулимский сельсовет;Алтайский край;Пуштулимский сельсовет
1610488;Алтайский край, Черемшанский сельсовет;Алтайский край;Черемшанский сельсовет
1611411;Алтайский край, Гилёвский сельсовет;Алтайский край;Гилёвский сельсовет
1611416;Алтайский край, Глубоковский сельсовет;Алтайский край;Глубоковский сельсовет
1611423;Алтайский край, Гоноховский сельсовет;Алтайский край;Гоноховский сельсовет
1611434;Алтайский край, Завьяловский сельсовет;Алтайский край;Завьяловский сельсовет
1611445;Алтайский край, Камышенский сельсовет;Алтайский край;Камышенский сельсовет
1611456;Алтайский край, Малиновский сельсовет;Алтайский край;Малиновский сельсовет
1611467;Алтайский край, Овечкинский сельсовет;Алтайский край;Овечкинский сельсовет
1611469;Алтайский край, Светловский сельсовет;Алтайский край;Светловский сельсовет
1611470;Алтайский край, Тумановский сельсовет;Алтайский край;Тумановский сельсовет
1611478;Алтайский край, Харитоновский сельсовет;Алтайский край;Харитоновский сельсовет
1611486;Алтайский край, Чернавский сельсовет;Алтайский край;Чернавский сельсовет
1611489;Алтайский край, Чистоозёрский сельсовет;Алтайский край;Чистоозёрский сельсовет
1612409;Алтайский край, Большекалтайский сельсовет;Алтайский край;Большекалтайский сельсовет
1612412;Алтайский край, Борисовский сельсовет;Алтайский край;Борисовский сельсовет
1612422;Алтайский край, Думчевский сельсовет;Алтайский край;Думчевский сельсовет
1612426;Алтайский край, Залесовский сельсовет;Алтайский край;Залесовский сельсовет
1612437;Алтайский край, Кордонский сельсовет;Алтайский край;Кордонский сельсовет
1612459;Алтайский край, Пещерский сельсовет;Алтайский край;Пещерский сельсовет
1612470;Алтайский край, Тундрихинский сельсовет;Алтайский край;Тундрихинский сельсовет
1612481;Алтайский край, Черёмушкинский сельсовет;Алтайский край;Черёмушкинский сельсовет
1612492;Алтайский край, Шатуновский сельсовет;Алтайский край;Шатуновский сельсовет
1613406;Алтайский край, Аламбайский сельсовет;Алтайский край;Аламбайский сельсовет
1613420;Алтайский край, Верх-Камышенский сельсовет;Алтайский край;Верх-Камышенский сельсовет
1613425;Алтайский край, Воскресенский сельсовет;Алтайский край;Воскресенский сельсовет
1613428;Алтайский край, Голухинский сельсовет;Алтайский край;Голухинский сельсовет
1613430;Алтайский край, Гоношихинский сельсовет;Алтайский край;Гоношихинский сельсовет
1613434;Алтайский край, Гришинский сельсовет;Алтайский край;Гришинский сельсовет
1613436;Алтайский край, Жуланихинский сельсовет;Алтайский край;Жуланихинский сельсовет
1613438;Алтайский край, Зыряновский сельсовет;Алтайский край;Зыряновский сельсовет
1613450;Алтайский край, Комарский сельсовет;Алтайский край;Комарский сельсовет
1613460;Алтайский край, Новодраченинский сельсовет;Алтайский край;Новодраченинский сельсовет
1613461;Алтайский край, Новозыряновский сельсовет;Алтайский край;Новозыряновский сельсовет
1613464;Алтайский край, Новокопыловский сельсовет;Алтайский край;Новокопыловский сельсовет
1613468;Алтайский край, Новомоношкинский сельсовет;Алтайский край;Новомоношкинский сельсовет
1613474;Алтайский край, Смазневский сельсовет;Алтайский край;Смазневский сельсовет
1613478;Алтайский край, Сосновский сельсовет;Алтайский край;Сосновский сельсовет
1613487;Алтайский край, Стародраченинский сельсовет;Алтайский край;Стародраченинский сельсовет
1613488;Алтайский край, Тягунский сельсовет;Алтайский край;Тягунский сельсовет
1613492;Алтайский край, Хмелевский сельсовет;Алтайский край;Хмелевский сельсовет
1613494;Алтайский край, Шпагинский сельсовет;Алтайский край;Шпагинский сельсовет
1613496;Алтайский край, Яновский сельсовет;Алтайский край;Яновский сельсовет
1614101;Алтайский край, город Змеиногорск;Алтайский край;город Змеиногорск
1614422;Алтайский край, Барановский сельсовет;Алтайский край;Барановский сельсовет
1614433;Алтайский край, Карамышевский сельсовет;Алтайский край;Карамышевский сельсовет
1614444;Алтайский край, Кузьминский сельсовет;Алтайский край;Кузьминский сельсовет
1614450;Алтайский край, Никольский сельсовет;Алтайский край;Никольский сельсовет
1614455;Алтайский край, Октябрьский сельсовет;Алтайский край;Октябрьский сельсовет
1614466;Алтайский край, Саввушинский сельсовет;Алтайский край;Саввушинский сельсовет
1614477;Алтайский край, Таловский сельсовет;Алтайский край;Таловский сельсовет
1614488;Алтайский край, Черепановский сельсовет;Алтайский край;Черепановский сельсовет
1615409;Алтайский край, Бурановский сельсовет;Алтайский край;Бурановский сельсовет
1615414;Алтайский край, Зимарёвский сельсовет;Алтайский край;Зимарёвский сельсовет
1615425;Алтайский край, Калистратихинский сельсовет;Алтайский край;Калистратихинский сельсовет
1615427;Алтайский край, Калманский сельсовет;Алтайский край;Калманский сельсовет
1615435;Алтайский край, Кубанский сельсовет;Алтайский край;Кубанский сельсовет
1615450;Алтайский край, Шиловский сельсовет;Алтайский край;Шиловский сельсовет
1615457;Алтайский край, Новоромановский сельсовет;Алтайский край;Новоромановский сельсовет
1615468;Алтайский край, Обской сельсовет;Алтайский край;Обской сельсовет
1615480;Алтайский край, Усть-Алейский сельсовет;Алтайский край;Усть-Алейский сельсовет
1615485;Алтайский край, Шадринский сельсовет;Алтайский край;Шадринский сельсовет
1616404;Алтайский край, Аллакский сельсовет;Алтайский край;Аллакский сельсовет
1616413;Алтайский край, Верх-Аллакский сельсовет;Алтайский край;Верх-Аллакский сельсовет
1616417;Алтайский край, Гоноховский сельсовет;Алтайский край;Гоноховский сельсовет
1616437;Алтайский край, Корниловский сельсовет;Алтайский край;Корниловский сельсовет
1616461;Алтайский край, Новоярковский сельсовет;Алтайский край;Новоярковский сельсовет
1616468;Алтайский край, Плотниковский сельсовет;Алтайский край;Плотниковский сельсовет
1616473;Алтайский край, Попереченский сельсовет;Алтайский край;Попереченский сельсовет
1616475;Алтайский край, Пригородный сельсовет;Алтайский край;Пригородный сельсовет
1616482;Алтайский край, Рыбинский сельсовет;Алтайский край;Рыбинский сельсовет
1616486;Алтайский край, Столбовский сельсовет;Алтайский край;Столбовский сельсовет
1616490;Алтайский край, Телеутский сельсовет;Алтайский край;Телеутский сельсовет
1616494;Алтайский край, Толстовский сельсовет;Алтайский край;Толстовский сельсовет
1616497;Алтайский край, Филипповский сельсовет;Алтайский край;Филипповский сельсовет
1617406;Алтайский край, Васильчуковский сельсовет;Алтайский край;Васильчуковский сельсовет
1617412;Алтайский край, Зелёнополянский сельсовет;Алтайский край;Зелёнополянский сельсовет
1617415;Алтайский край, Истимисский сельсовет;Алтайский край;Истимисский сельсовет
1617420;Алтайский край, Каипский сельсовет;Алтайский край;Каипский сельсовет
1617424;Алтайский край, Ключевский сельсовет;Алтайский край;Ключевский сельсовет
1617430;Алтайский край, Марковский сельсовет;Алтайский край;Марковский сельсовет
1617435;Алтайский край, Новополтавский сельсовет;Алтайский край;Новополтавский сельсовет
1617437;Алтайский край, Новоцелинный сельсовет;Алтайский край;Новоцелинный сельсовет
1617446;Алтайский край, Петуховский сельсовет;Алтайский край;Петуховский сельсовет
1617452;Алтайский край, Платовский сельсовет;Алтайский край;Платовский сельсовет
1617468;Алтайский край, Покровский сельсовет;Алтайский край;Покровский сельсовет
1617479;Алтайский край, Северский сельсовет;Алтайский край;Северский сельсовет
1618406;Алтайский край, Баюновский сельсовет;Алтайский край;Баюновский сельсовет
1618412;Алтайский край, Верх-Бобровский сельсовет;Алтайский край;Верх-Бобровский сельсовет
1618414;Алтайский край, Верх-Жилинский сельсовет;Алтайский край;Верх-Жилинский сельсовет
1618420;Алтайский край, Глушинский сельсовет;Алтайский край;Глушинский сельсовет
1618425;Алтайский край, Каркавинский сельсовет;Алтайский край;Каркавинский сельсовет
1618430;Алтайский край, Контошинский сельсовет;Алтайский край;Контошинский сельсовет
1618434;Алтайский край, Косихинский сельсовет;Алтайский край;Косихинский сельсовет
1618440;Алтайский край, Лосихинский сельсовет;Алтайский край;Лосихинский сельсовет
1618449;Алтайский край, Малаховский сельсовет;Алтайский край;Малаховский сельсовет
1618460;Алтайский край, Налобихинский сельсовет;Алтайский край;Налобихинский сельсовет
1618466;Алтайский край, Плотниковский сельсовет;Алтайский край;Плотниковский сельсовет
1618468;Алтайский край, Полковниковский сельсовет;Алтайский край;Полковниковский сельсовет
1618472;Алтайский край, Романовский сельсовет;Алтайский край;Романовский сельсовет
1619405;Алтайский край, Берёзовский сельсовет;Алтайский край;Берёзовский сельсовет
1619407;Алтайский край, Быстрянский сельсовет;Алтайский край;Быстрянский сельсовет
1619423;Алтайский край, Красногорский сельсовет;Алтайский край;Красногорский сельсовет
1619445;Алтайский край, Новозыковский сельсовет;Алтайский край;Новозыковский сельсовет
1619447;Алтайский край, Новоталовский сельсовет;Алтайский край;Новоталовский сельсовет
1619456;Алтайский край, Соусканихинский сельсовет;Алтайский край;Соусканихинский сельсовет
1619478;Алтайский край, Усть-Ишинский сельсовет;Алтайский край;Усть-Ишинский сельсовет
1619489;Алтайский край, Усть-Кажинский сельсовет;Алтайский край;Усть-Кажинский сельсовет
1620406;Алтайский край, Акимовский сельсовет;Алтайский край;Акимовский сельсовет
1620412;Алтайский край, Берёзовский сельсовет;Алтайский край;Берёзовский сельсовет
1620417;Алтайский край, Верх-Камышенский сельсовет;Алтайский край;Верх-Камышенский сельсовет
1620424;Алтайский край, Карповский сельсовет;Алтайский край;Карповский сельсовет
1620430;Алтайский край, Краснощёковский сельсовет;Алтайский край;Краснощёковский сельсовет
1620436;Алтайский край, Куйбышевский сельсовет;Алтайский край;Куйбышевский сельсовет
1620442;Алтайский край, Маралихинский сельсовет;Алтайский край;Маралихинский сельсовет
1620448;Алтайский край, Новошипуновский сельсовет;Алтайский край;Новошипуновский сельсовет
1620459;Алтайский край, Суетский сельсовет;Алтайский край;Суетский сельсовет
1620468;Алтайский край, Усть-Беловский сельсовет;Алтайский край;Усть-Беловский сельсовет
1620470;Алтайский край, Усть-Козлухинский сельсовет;Алтайский край;Усть-Козлухинский сельсовет
1620472;Алтайский край, Усть-Пустынский сельсовет;Алтайский край;Усть-Пустынский сельсовет
1620481;Алтайский край, Харловский сельсовет;Алтайский край;Харловский сельсовет
1620492;Алтайский край, Чинетинский сельсовет;Алтайский край;Чинетинский сельсовет
1621406;Алтайский край, Боровской сельсовет;Алтайский край;Боровской сельсовет
1621412;Алтайский край, Волчно-Бурлинский сельсовет;Алтайский край;Волчно-Бурлинский сельсовет
1621418;Алтайский край, Долганский сельсовет;Алтайский край;Долганский сельсовет
1621424;Алтайский край, Заковряшинский сельсовет;Алтайский край;Заковряшинский сельсовет
1621430;Алтайский край, Крутихинский сельсовет;Алтайский край;Крутихинский сельсовет
1621436;Алтайский край, Маловолчанский сельсовет;Алтайский край;Маловолчанский сельсовет
1621442;Алтайский край, Новодубровский сельсовет;Алтайский край;Новодубровский сельсовет
1621446;Алтайский край, Подборный сельсовет;Алтайский край;Подборный сельсовет
1621448;Алтайский край, Прыганский сельсовет;Алтайский край;Прыганский сельсовет
1622411;Алтайский край, Ананьевский сельсовет;Алтайский край;Ананьевский сельсовет
1622433;Алтайский край, Воздвиженский сельсовет;Алтайский край;Воздвиженский сельсовет
1622444;Алтайский край, Златополинский сельсовет;Алтайский край;Златополинский сельсовет
1622455;Алтайский край, Константиновский сельсовет;Алтайский край;Константиновский сельсовет
1622460;Алтайский край, Кулундинский сельсовет;Алтайский край;Кулундинский сельсовет
1622466;Алтайский край, Курский сельсовет;Алтайский край;Курский сельсовет
1622472;Алтайский край, Мирабилитский сельсовет;Алтайский край;Мирабилитский сельсовет
1622477;Алтайский край, Октябрьский сельсовет;Алтайский край;Октябрьский сельсовет
1622488;Алтайский край, Семёновский сельсовет;Алтайский край;Семёновский сельсовет
1623411;Алтайский край, Бугрышихинский сельсовет;Алтайский край;Бугрышихинский сельсовет
1623422;Алтайский край, Ивановский сельсовет;Алтайский край;Ивановский сельсовет
1623433;Алтайский край, Казанцевский сельсовет;Алтайский край;Казанцевский сельсовет
1623438;Алтайский край, Колыванский сельсовет;Алтайский край;Колыванский сельсовет
1623444;Алтайский край, Краснознаменский сельсовет;Алтайский край;Краснознаменский сельсовет
1623455;Алтайский край, Кузнецовский сельсовет;Алтайский край;Кузнецовский сельсовет
1623466;Алтайский край, Курьинский сельсовет;Алтайский край;Курьинский сельсовет
1623468;Алтайский край, Новофирсовский сельсовет;Алтайский край;Новофирсовский сельсовет
1623477;Алтайский край, Трусовский сельсовет;Алтайский край;Трусовский сельсовет
1623488;Алтайский край, Усть-Таловский сельсовет;Алтайский край;Усть-Таловский сельсовет
1624407;Алтайский край, Дмитро-Титовский сельсовет;Алтайский край;Дмитро-Титовский сельсовет
1624412;Алтайский край, Заречный сельсовет;Алтайский край;Заречный сельсовет
1624423;Алтайский край, Кытмановский сельсовет;Алтайский край;Кытмановский сельсовет
1624434;Алтайский край, Червовский сельсовет;Алтайский край;Червовский сельсовет
1624446;Алтайский край, Новотарабинский сельсовет;Алтайский край;Новотарабинский сельсовет
1624457;Алтайский край, Октябрьский сельсовет;Алтайский край;Октябрьский сельсовет
1624462;Алтайский край, Отрадненский сельсовет;Алтайский край;Отрадненский сельсовет
1624467;Алтайский край, Петрушихинский сельсовет;Алтайский край;Петрушихинский сельсовет
1624469;Алтайский край, Порошинский сельсовет;Алтайский край;Порошинский сельсовет
1624480;Алтайский край, Семено-Красиловский сельсовет;Алтайский край;Семено-Красиловский сельсовет
1624482;Алтайский край, Сосново-Логовский сельсовет;Алтайский край;Сосново-Логовский сельсовет
1624491;Алтайский край, Сунгайский сельсовет;Алтайский край;Сунгайский сельсовет
1624493;Алтайский край, Тягунский сельсовет;Алтайский край;Тягунский сельсовет
1624494;Алтайский край, Тяхтинский сельсовет;Алтайский край;Тяхтинский сельсовет
1625101;Алтайский край, город Горняк;Алтайский край;город Горняк
1625404;Алтайский край, Александровский сельсовет;Алтайский край;Александровский сельсовет
1625409;Алтайский край, Второкаменский сельсовет;Алтайский край;Второкаменский сельсовет
1625413;Алтайский край, Георгиевский сельсовет;Алтайский край;Георгиевский сельсовет
1625417;Алтайский край, Гилёвский сельсовет;Алтайский край;Гилёвский сельсовет
1625419;Алтайский край, Ермошихинский сельсовет;Алтайский край;Ермошихинский сельсовет
1625421;Алтайский край, Золотухинский сельсовет;Алтайский край;Золотухинский сельсовет
1625426;Алтайский край, Кировский сельсовет;Алтайский край;Кировский сельсовет
1625434;Алтайский край, Локтевский сельсовет;Алтайский край;Локтевский сельсовет
1625440;Алтайский край, Масальский сельсовет;Алтайский край;Масальский сельсовет
1625449;Алтайский край, Николаевский сельсовет;Алтайский край;Николаевский сельсовет
1625456;Алтайский край, Новенский сельсовет;Алтайский край;Новенский сельсовет
1625459;Алтайский край, Новомихайловский сельсовет;Алтайский край;Новомихайловский сельсовет
1625466;Алтайский край, Покровский сельсовет;Алтайский край;Покровский сельсовет
1625473;Алтайский край, Ремовский сельсовет;Алтайский край;Ремовский сельсовет
1625476;Алтайский край, Самарский сельсовет;Алтайский край;Самарский сельсовет
1625484;Алтайский край, Успенский сельсовет;Алтайский край;Успенский сельсовет
1625495;Алтайский край, Устьянский сельсовет;Алтайский край;Устьянский сельсовет
1626406;Алтайский край, Буканский сельсовет;Алтайский край;Буканский сельсовет
